generation,par_fitness_mean,pro_fitness_mean,par_fitness_std,pro_fitness_std
32,1.1449729959575226,1.1580877415077264,0.0010140355585399304,0.0029971261921017075
33,1.1446592273061191,1.1585268944013907,0.0010118365380022885,0.0029266521209504017
34,1.1443160390746625,1.1589944725964174,0.001105091853434941,0.0030457526702636064
35,1.1440329533825817,1.1595861494325965,0.0011938508176040634,0.0031239277345806045
36,1.1437955555516823,1.1600762840289405,0.0011724618639054687,0.00328779478465185
37,1.1436317851246807,1.1606362619000776,0.0012409970395847745,0.003436422288363801
38,1.1433906076386116,1.1611931184084958,0.0012995167371197551,0.003431001491527903
39,1.1431644302908481,1.1617802604163001,0.0013320056419027233,0.0034514310439357904
40,1.1429052070898273,1.1624421413471568,0.0013157214846051994,0.0035737656345973218
41,1.1426827236212111,1.1630802044597037,0.0013207384663355521,0.0037946019132691377
42,1.1424222431977489,1.1638760689572167,0.0013308304179784956,0.003958709849007634
43,1.142172308345737,1.164497401454832,0.0013769039316160147,0.004054968324668681
44,1.1420271259018047,1.1652367676470217,0.001342014501504133,0.004212349421132652
45,1.141864578321615,1.166175995391752,0.0013289493274844025,0.004327218072080066
46,1.1416498302246199,1.1670398791091414,0.0013823222609399414,0.004459670076995984
47,1.1414786780194632,1.1677841655647123,0.0013493746117938352,0.0045619813478376585
48,1.1412914708916855,1.1686491112937292,0.0015016734670199232,0.004542908389077484
49,1.141196958145117,1.169569382394821,0.0015020027456532207,0.0046031577030945315
50,1.1410341973060496,1.1704763078038514,0.0014867730212049747,0.004727573467347259
51,1.140925425041137,1.1715157800864946,0.0015360485790705488,0.004943439403273613
52,1.14085180543725,1.1723829140736728,0.0015851484774449516,0.005052316974027782
53,1.1408125998640726,1.1733501986574963,0.00155083726469123,0.005202700005059674
54,1.140622053947024,1.174242389240427,0.0016021578273725313,0.005303950296663185
55,1.1405568669165762,1.1753045446534687,0.0015973413873941558,0.005412202235399297
56,1.1404946397986229,1.1762308152837735,0.0016525401001992947,0.00550669113732466
57,1.1404444786557724,1.1771721479497197,0.0016677603588613993,0.0056719207002546585
58,1.1402879824219343,1.1782653621468182,0.0016873950676380251,0.005727404813541393
59,1.1401984188743572,1.1794970496609205,0.0017355246632052592,0.005786355508153243
60,1.140079928957775,1.1805576202975987,0.0017305024035366228,0.005860336435861558
61,1.1400365996179882,1.1817035213532237,0.0017020085121052545,0.0059544235976198845
62,1.1399641497593662,1.1828951942613888,0.0016849100440247532,0.006113913709459427
63,1.1399047114418281,1.1838325482085397,0.001626458506416714,0.006232891960518645
64,1.1398752890088344,1.1848675133192383,0.001638425654886263,0.00638160644040015
65,1.1398824366469535,1.1861137549413308,0.0016802919002174273,0.0065049037737657436
66,1.1397752229378808,1.1872762465996807,0.0016950123769122313,0.006644390968298354
67,1.1397500304092554,1.1882569658281712,0.0016961910423319128,0.006866195391076852
68,1.1397534478004536,1.1892155224260152,0.001704087351593173,0.00714009063643508
69,1.1397580004496783,1.1904081433154992,0.0016209298919721122,0.007141738985514024
70,1.1397583494248391,1.1916422528538686,0.0016230761061462166,0.007383804510148907
71,1.1397056528970675,1.192744094403742,0.0016436306896978742,0.0076024939421394985
72,1.1396233302102816,1.1939287211680467,0.00169526470064199,0.007764380531653527
73,1.1395193701805566,1.1950708104547823,0.0017358684051854748,0.00788915333589115
74,1.1393830739260702,1.1963449292367925,0.0018140367806855386,0.008258427671803762
75,1.1393809926273217,1.1975119416051327,0.0018030550275097536,0.008294667374808405
76,1.1393773590208054,1.1986911645640546,0.0018678613714288783,0.008358626868670392
77,1.1393288009063103,1.199938236837974,0.0018627410842201515,0.008293528258870567
78,1.1392842349363606,1.2010721391036594,0.001882093344541512,0.00837989137880291
79,1.1392458862974453,1.2021307065348776,0.0018573293731703223,0.008481742553372671
80,1.1392817636018853,1.2034580314884502,0.001941569714685014,0.008653652549570989
81,1.13923506326897,1.204547994826339,0.001962354837064251,0.00883004150488547
82,1.1393214270449403,1.2057671735458004,0.001997691343562669,0.008913397636673046
83,1.139356929164179,1.207088238845722,0.002067185329571305,0.009003848570449663
84,1.1393704995862781,1.208353168058536,0.0020210389632656775,0.009080754541695426
85,1.139322557264787,1.2097293433713556,0.0019832190016190725,0.009168748005708533
86,1.1392840150424983,1.2110490254707762,0.0019863762796459455,0.009270051876552499
87,1.139321346687354,1.2122169128872704,0.002013102637204167,0.009533427977749712
88,1.139406287419707,1.213502395607481,0.0020645259569926763,0.009709577440132356
89,1.1394927485856763,1.2146371064598602,0.002062044448360139,0.009796065145102157
90,1.1395823035546169,1.2159008194553709,0.002075722204939598,0.009916612740632963
91,1.1395503241090035,1.2171310981769203,0.0021073607264729334,0.01007983079796056
92,1.1395381477602655,1.2183670216261522,0.002125680360041598,0.01023576170378852
93,1.1396816476192884,1.21957359970298,0.002148658123468833,0.01042606284292995
94,1.139740777441301,1.2207594737748853,0.0021337519398848346,0.010613608626056812
95,1.1397462392094122,1.221852064922816,0.002152570852453572,0.010723572162912778
96,1.1397968185843868,1.223064388742464,0.0021462512109026556,0.010871771946386237
97,1.1399264324872715,1.224378619181241,0.0021767609682656354,0.01095802970415268
98,1.139996967138089,1.2255941785540565,0.0022858814168399354,0.011034561629529942
99,1.1400168350716482,1.2268753931204532,0.002338584184046607,0.011349082798424871
100,1.1401472310602188,1.2280201377141189,0.0023400238676589305,0.011415991799663813
101,1.1401148783833168,1.2292378426734976,0.002394538246700297,0.011709212688486265
102,1.14013758802303,1.2304993667755206,0.0024855825770459033,0.011663025566969396
103,1.1401301348606472,1.2316688295469318,0.002451014634580019,0.01180492780333433
104,1.1401801838676138,1.232879570701318,0.0024437123828162225,0.011999351984828923
105,1.1402675734049934,1.2341188697999435,0.002518969528019747,0.012215878048348987
106,1.1403476785029134,1.2353381280030566,0.002582502347327778,0.012296086122516885
107,1.140462541542656,1.236619255330203,0.0025495768199441634,0.012713760900348172
108,1.1405605231553206,1.2376553760418672,0.002678773851063917,0.012743436816665865
109,1.1406531018636372,1.238764640837918,0.002801491536284426,0.012917512791427423
110,1.1407820763956116,1.2397887971267705,0.0028251977809095373,0.012966274724564117
111,1.1408582634732667,1.2409218961689426,0.002796055792924673,0.013192839978592677
112,1.1409186592585372,1.2419865523080593,0.0027887908437236658,0.013272385541834388
113,1.1408963684111435,1.2430731913036706,0.0028197899477018897,0.013200952353645226
114,1.1409614413671199,1.243978519165011,0.0028900515121352585,0.013370437330433629
115,1.1410299294534982,1.2451182293896264,0.00297718727375426,0.013350645912415712
116,1.1412132749262471,1.2461830902381883,0.0028974401106980196,0.013501182433617434
117,1.1413640683712978,1.2472066589842346,0.00293734622669634,0.013661225735841604
118,1.141454282032009,1.2482070397643203,0.0030130073444389854,0.013757650047037513
119,1.1416001243222993,1.2493463605968924,0.003069727723829697,0.013890635653450164
120,1.1417090150672045,1.250403677587833,0.0031466759115273725,0.013991969829130287
121,1.1418087432242492,1.2514077635721412,0.00321041201189093,0.014116864467313847
122,1.1419153218897515,1.25257621904186,0.003248851357663541,0.014179195368848756
123,1.1419983124255544,1.2535274063016415,0.0033211053524334726,0.014389158251148282
124,1.1421957004446521,1.25456834739163,0.0034964154794107738,0.014470981058712345
125,1.1422532903981186,1.2556497574811412,0.0035956879065743522,0.014633865078485308
126,1.1424496715365506,1.2566401845421125,0.0037963698773986047,0.014697024643994066
127,1.1425956227642506,1.2576676749086133,0.0039316527245299064,0.014725805699302983
128,1.1427259771954172,1.2587668787397106,0.004054479899527135,0.014681169462722422
129,1.1429432192868123,1.2597044403220277,0.0042089216705031435,0.014559078439030013
130,1.143123759941316,1.260695243521659,0.004361174064544403,0.014492031966280386
131,1.143297910066768,1.2615980963186066,0.004523872707303206,0.014600895491364538
132,1.1434406249564624,1.2626936539677955,0.00462113165962598,0.014726854454048921
133,1.1436429953434553,1.263623342744368,0.004735261582005948,0.014815031872301196
134,1.1437777782334473,1.2647279863647674,0.0046797855363919704,0.01461238002340415
135,1.143938758855712,1.2656088430037151,0.004859250719384721,0.014604126937647866
136,1.144164172169493,1.266579791614619,0.004937493919238295,0.014690478674093562
137,1.1443146989208735,1.2676610173093785,0.004926866220533978,0.014880388264824638
138,1.1444940095698763,1.2685329069680005,0.0050877064236779955,0.01488596723241363
139,1.1447025220060174,1.2694168820224163,0.005234063323738098,0.014992102654279188
140,1.1448798222339966,1.2702535607605936,0.005364889930243947,0.015116859084504284
141,1.1450930286279297,1.2711347903062653,0.005598686878101489,0.015241760554504116
142,1.1452966168244165,1.272140043067679,0.005715129849966459,0.015321807188605728
143,1.1454638853921169,1.2729615397989724,0.005837767693551564,0.015299547249467749
144,1.1456257938088976,1.273793588501621,0.00611345565970758,0.015333856102887554
145,1.1458827693540161,1.2747004029395603,0.006275006126034721,0.015382779548962272
146,1.1462131322523792,1.2756250623769947,0.006653529950981036,0.015408103640492075
147,1.1464198100483456,1.2765342585334623,0.0068209646592327,0.015549398405628904
148,1.1467115511571944,1.277407797368279,0.006953711178736713,0.015481439784700806
149,1.1469198571105754,1.2782393501885958,0.007094209619877429,0.015419997172553138
150,1.147182415362818,1.2790347914967195,0.007285457215652665,0.015449860190595936
151,1.1474322762918128,1.279854626192006,0.0075277393296622665,0.01555359980928177
152,1.1477049722013906,1.280596118949824,0.007730203447763286,0.0156417490719602
153,1.1478283328570378,1.2813921088206406,0.007778581687870002,0.015634057127492742
154,1.1480711019292107,1.2822005707730175,0.00798266317112992,0.015665807113039668
155,1.1483995263430369,1.2830876698871234,0.008141764482121018,0.015701968452040683
156,1.1487219957142485,1.2839192949205367,0.008368543506355334,0.015765067577602005
157,1.1490157912861543,1.2845101705681017,0.008587819526061597,0.015859708933854726
158,1.1492692705130072,1.2851993500319658,0.00874828765445057,0.01600245448435022
159,1.1495028289369993,1.2859493514072082,0.008989700576400273,0.016067517311437202
160,1.149816195318263,1.2867230985798201,0.00917204119601903,0.01609212796398819
161,1.1500632775610335,1.2874897541946657,0.009322345943206948,0.016198929257154465
162,1.150399762523023,1.2883484182766247,0.00955508648303866,0.0162827491366568
163,1.1506591722932753,1.2891237784099823,0.009743298568305175,0.01643718735396831
164,1.1510464310007114,1.2897376652840817,0.00995094716684273,0.016420273946415643
165,1.1513189642692778,1.290465341866533,0.010086340670092819,0.016484059412847
166,1.151711059086314,1.2913835563236196,0.01027365233545901,0.016517833769456088
167,1.1519889206814191,1.2921134306465347,0.01042597382472652,0.016594815700735187
168,1.152321137208416,1.292897206697182,0.01050181095293247,0.01658619977589828
169,1.1526034430287468,1.2934889332972455,0.010623866533168191,0.016566268462432553
170,1.1529222050207657,1.294283851961601,0.010801011563534952,0.016722697190852634
171,1.1531753255931976,1.2950193786404158,0.011013595233673654,0.016740478042910054
172,1.1534214957215065,1.2956991247044214,0.011179458125443398,0.016745050523711127
173,1.1536500259807543,1.2963162652239504,0.011298803796310574,0.016947832487147315
174,1.1539862739902356,1.296942972514815,0.011410134248654663,0.016921573694526952
175,1.154278083618933,1.2976514781643191,0.011617405876356061,0.016911017932210833
176,1.1545916906426827,1.2983672436060214,0.011760656937617542,0.017027869465666524
177,1.1549198215120142,1.299129707317747,0.012043804895351123,0.01716514932480414
178,1.155290253701625,1.299819551974997,0.012006581404717182,0.017233048883403407
179,1.1556076439291587,1.3003809161601367,0.012226392480956015,0.017374753810960583
180,1.155892856038192,1.301096328621399,0.012465701478729115,0.017277189918452354
181,1.1562927252859883,1.3017471257214177,0.012621619629717043,0.017483336857791187
182,1.1567532082573642,1.3022725232530996,0.012753472386983246,0.017544167985270174
183,1.1571430451323113,1.3028221652389045,0.012911440826351877,0.017590267439667323
184,1.1574636450493718,1.3035581591066616,0.013116123297040618,0.017542996265284654
185,1.1578821665336299,1.3041374002478947,0.013390137932236888,0.017506255921445866
186,1.1582230271392988,1.3049149774319304,0.013571305965517979,0.017725973994112
187,1.1585736262684445,1.3055935351828238,0.013605659311645191,0.01774211539631252
188,1.1589609637128668,1.3062896587684967,0.01385204899934555,0.01782855803741819
189,1.1593521854036262,1.3070419730891913,0.014036151665782424,0.017942390950547255
190,1.1597479992585957,1.307701103886299,0.014250956107459205,0.018128354687297826
191,1.159989279375068,1.3081870712616774,0.014409023375389806,0.01831091337523212
192,1.160425622871468,1.308852072266583,0.014629564564792124,0.018368960399002272
193,1.1608032285513281,1.309588077397838,0.0147293795201144,0.018553524833714006
194,1.1611847892563703,1.3101943076462874,0.01493029409968418,0.018538427131564804
195,1.1615767237063215,1.3106854800979522,0.015057264643338761,0.018622688001652867
196,1.1618977187911959,1.3112776302556657,0.015210748003281864,0.01877644091474206
197,1.1622905265280876,1.3120134920173903,0.015292341871318864,0.018753598378171712
198,1.162724372312897,1.3125315242524294,0.015265170364835675,0.0187376418829441
199,1.163142748518552,1.3131119765751413,0.015320369282318724,0.018768149225252308
200,1.1636382249680037,1.3135384925286653,0.015443985824121152,0.018778739950706454
201,1.1640078537513583,1.3140376724715555,0.015594319177942606,0.0188775674287452
202,1.1643505001866814,1.314747393233777,0.015742730995375785,0.01890243046524494
203,1.1647776709190034,1.3153086490067978,0.0159612230687501,0.019059951316627324
204,1.1651469013924285,1.3157523568880072,0.016104593199817524,0.01905457643859012
205,1.1656285292431114,1.3161918132751358,0.016195875812002204,0.019049009713936638
206,1.1660213203766614,1.3168741996511526,0.016378772740984704,0.019246876530820224
207,1.16643134738006,1.3174361012365177,0.016385791031671024,0.019355257286626994
208,1.1668749959821128,1.317974312095164,0.016580632112874083,0.019500381788347287
209,1.1673712502875935,1.318530002703245,0.01659401541758728,0.019600214155073115
210,1.1677124710961961,1.3190064252303904,0.016660512115676863,0.019698460733575236
211,1.168149689702223,1.3196247338487332,0.016753344695208172,0.019874917594883815
212,1.1685900802632405,1.3202633004412396,0.016813180222132795,0.02004734157893487
213,1.1689771102609525,1.320779404812113,0.016940740293376545,0.020119886196067218
214,1.1694189129430232,1.3213179145561198,0.017045318903626757,0.02013573503219052
215,1.169742306949518,1.3218208553725743,0.01715439847410386,0.020295762393205963
216,1.170200518572701,1.3222534721420618,0.01734376846936322,0.020402012763222437
217,1.170735094879669,1.3229730563088677,0.01747069134633279,0.020386580941956292
218,1.1711695176044072,1.3235646220082902,0.01755051552416703,0.020433705756941645
219,1.1715545085814916,1.3241968338096597,0.017631630078404213,0.020594393352870468
220,1.1720216531048753,1.324727177598612,0.017716762712634313,0.020591765894687832
221,1.1724552119169886,1.3251620051172737,0.017842857348643066,0.0207570559977285
222,1.1729696583164222,1.3257072934172294,0.017974598492970367,0.020858763111997844
223,1.1733399314921469,1.3262937084883866,0.018151557620454006,0.02083667852889224
224,1.1738436202046167,1.3268313645499539,0.01820597582963295,0.020763504225549817
225,1.1743778812706522,1.327350428389253,0.018321771331366237,0.02079775569086138
226,1.174763024275123,1.327937117440989,0.018332637125417266,0.02079234956252025
227,1.175241424309581,1.3285138175612294,0.018350130532643394,0.020917959291233905
228,1.17570257573813,1.3289751428974623,0.018474820669481095,0.02095430711389667
229,1.1762018054619394,1.3295596995595602,0.018575923974712184,0.021043764957866647
230,1.1766550323149123,1.3301695852446789,0.01868504924715575,0.021178733784544383
231,1.1770391328558323,1.3307353208574921,0.018826108082345094,0.02127707932823417
232,1.1775074633426932,1.3312174670124546,0.018937379971110356,0.021274747897776263
233,1.1778729302437108,1.3318243286386748,0.01893394153276259,0.021341745460129707
234,1.1783029979912998,1.3322974477185396,0.019102578238419148,0.021397349489479967
235,1.1786456955563425,1.3328241535596754,0.01918480822681257,0.021472086877433766
236,1.1792141807860177,1.333446371712665,0.01920483014241052,0.021586814925404974
237,1.1796838321004164,1.3338908112684624,0.01942583320668667,0.021563651261893718
238,1.1801866371976617,1.334427998211909,0.019598631118459,0.021649773905583244
239,1.1804874428520622,1.3349682665518372,0.019676915437287164,0.02181510692244309
240,1.1809844322553458,1.3355159749608034,0.01964275326912835,0.021812254376732725
241,1.181406789911214,1.3359350387850584,0.019733344727566327,0.021787960762193047
242,1.1817866500670255,1.3364750460776527,0.019957242096982863,0.02179508429951288
243,1.182305327280066,1.3371217012605763,0.0199486957680459,0.021957272856893077
244,1.182785293330293,1.3376466228480282,0.020070428437522447,0.021995628300253083
245,1.1831723507537155,1.338165653031103,0.020150382150925412,0.021916714451031456
246,1.1836035433050673,1.3385969022158934,0.020222099785827667,0.02213524508411733
247,1.1840009584566318,1.3391768435529996,0.020242733660653985,0.022246312025062435
248,1.184344553771894,1.3397304368000134,0.02034957499871348,0.022314054840360226
249,1.1847737039108723,1.3402130923272386,0.02049938252345709,0.022350788585967226
250,1.1852262102485391,1.3408324501905462,0.020529671327236543,0.022406640896990977
251,1.185754527648906,1.341358231538845,0.020707257182873768,0.022459080579145935
252,1.1862803405169444,1.3418847886293264,0.020841829441869603,0.022449933011482993
253,1.1866853407327407,1.342497587299288,0.02088899387999684,0.022381235481966504
254,1.1873238493736327,1.3430419089508152,0.020982235838084142,0.022449662550217242
255,1.1878791076666837,1.343640636901656,0.021212858089790305,0.02246012108779079
256,1.1883905600097169,1.3442367469656151,0.021223822766237806,0.02244100444849154
257,1.1888364016794581,1.3447406996386235,0.021325721246848565,0.02253294935946866
258,1.189184087902963,1.3451871616319409,0.02149882914713447,0.02258216405599608
259,1.1896700609265707,1.345635221052976,0.021670897982652072,0.0227284028041161
260,1.1901433627913804,1.346155031626033,0.021818696408162603,0.02268516296914778
261,1.1904526234732862,1.3466551191024285,0.021911512151380468,0.022709731734691593
262,1.1910566778472982,1.3470940146180217,0.021975452211637516,0.022660808363328393
263,1.191594383539706,1.34759439389985,0.022031210810513305,0.02270304409519494
264,1.191985957123333,1.3480440173665105,0.022120631370371725,0.02267151170531386
265,1.1924681248470115,1.3485177498358865,0.022236526111629226,0.022869809550204102
266,1.1929337110353897,1.349068679291394,0.022329147873855835,0.02292408517547637
267,1.1933873326763014,1.349520733645345,0.02239881852725662,0.023043044586363245
268,1.1938081262171472,1.350013259042761,0.022490844889316672,0.023043199175043223
269,1.1943376071481946,1.3505316577870161,0.022680808373138826,0.023106331361688003
270,1.1947853852920336,1.3509443186929582,0.022885014808519562,0.023187067686425714
271,1.1952533681998283,1.3514620508618642,0.023018902978742345,0.023288042971615748
272,1.1955817556568384,1.352021784715947,0.023186982050881585,0.023348237495935745
273,1.1959702830447645,1.3526302108017685,0.023198135412835295,0.02345421548358328
274,1.1964763842432702,1.353097693422638,0.023287893320054424,0.02350082842285317
275,1.197024958916906,1.3535092248071245,0.023469901917837738,0.023563175074868575
276,1.1974890977425268,1.3540091995058674,0.0235585125065921,0.023621275167098867
277,1.19790908853609,1.3545547808697374,0.02370283664170713,0.023702183722819757
278,1.1983413156067875,1.3552190027679918,0.02370309740913571,0.02384609579183552
279,1.1988084358984594,1.3558115257167502,0.02366956683090267,0.024007901097503996
280,1.199211493328259,1.3564968477126922,0.023784568633333544,0.024084435532691028
281,1.1996078277487552,1.3570334168599592,0.023848868365796368,0.02421126440006207
282,1.200052828022302,1.3574682894993333,0.023992819434610606,0.024405890189384834
283,1.2004856013812555,1.3579834386086298,0.024102175255651375,0.024421806271597964
284,1.2008448874955975,1.35846502962361,0.024159692203306674,0.02435157657029678
285,1.201416181696039,1.359011393981639,0.024226603812101448,0.024529224764209656
286,1.201990388807286,1.359632187174774,0.024383815054393698,0.02464041901607413
287,1.2024434146815988,1.3602827534050759,0.02438364419332049,0.024809885413972124
288,1.2028927448707007,1.3606839263688162,0.024492068712343155,0.02494059768280027
289,1.2034615033971916,1.3612716385552732,0.02458772967109486,0.02497729987731994
290,1.2039545594660532,1.3618360925540267,0.02459468523046833,0.02509256310608618
291,1.2043842066773747,1.3624053002840828,0.024695754054901823,0.02530236357400148
292,1.2048496359677654,1.3629494038048133,0.024782648893688333,0.025374227002880823
293,1.2053130680116964,1.36346858748277,0.024903226685970437,0.025623905039349578
294,1.2058145865852163,1.36399492288734,0.024930293907381357,0.025829393991999478
295,1.2062011061647464,1.3646329685238996,0.024998257772213307,0.025991169778995453
296,1.2066959208401165,1.3651988925469032,0.025133539409439194,0.025983314953853257
297,1.2072348995027027,1.365600656697231,0.02529492590510157,0.02620934180889812
298,1.2076727457297867,1.3661268887441826,0.02551577385313197,0.026364395270754713
299,1.208173652791224,1.366649494343652,0.025669581308568126,0.026465272915956004
300,1.2086022451117133,1.3671068162691407,0.025959180332390152,0.026628371131760076
301,1.2090864714040899,1.3676131468032822,0.02609952310006635,0.026767489036528345
302,1.2096529163802143,1.3681896220855696,0.02624437958723638,0.026828997595109413
303,1.210149841182511,1.3688863817073624,0.026386465165438237,0.027099828815159342
304,1.2106823986544304,1.3693485356199953,0.02660616376896145,0.027410592286147565
305,1.211147486975646,1.3698226230149324,0.026750508118813066,0.027462594454948006
306,1.2115867714925705,1.3705098045661754,0.026760917615753544,0.02770836743808932
307,1.2121495680206975,1.3711192596228332,0.027057715882284537,0.027861808694871548
308,1.2126275508882471,1.371506478868409,0.027103621096817628,0.027943219764918602
309,1.2131369685569986,1.3719801764917678,0.02732592707910999,0.028133250453214777
310,1.2136617958601854,1.3725479054839556,0.02742425807438314,0.02822840386101753
311,1.214023892230377,1.3730881056592321,0.027450581348074363,0.02841357911319586
312,1.2144911865410288,1.3735636828463853,0.02757202491425433,0.02846895534303507
313,1.2149282029112003,1.3742009582914871,0.027699065260985638,0.02869434809564699
314,1.2154454394646423,1.374728980989559,0.027819586645054874,0.02867652384386999
315,1.2160140171388973,1.3752540665689157,0.027970879284971,0.028781434868236717
316,1.2164636764726917,1.3757553184682494,0.02811496345447442,0.029087120994966006
317,1.216887500198854,1.3762293970877724,0.02822090353218636,0.029191980560911858
318,1.2173838712270773,1.3767110977410821,0.02815275956281965,0.029227876542009524
319,1.2177842856245644,1.3773316692136612,0.0282957142840393,0.02934934876732537
320,1.2183047581927773,1.3778250625892579,0.028493515737692075,0.02947944254111969
321,1.21881439866858,1.378307750363374,0.02854876298913136,0.02963018063837952
322,1.2193261099459125,1.378831414426479,0.028694354410997297,0.02984859790690503
323,1.219868028029869,1.3794545327807917,0.028781751541974446,0.030066309651933795
324,1.2203424907443607,1.379908662947724,0.02879673844215906,0.030193217180998422
325,1.2208405456281877,1.380371057060654,0.02886990761953622,0.030355352928221287
326,1.2214000501426632,1.380959462206125,0.028987171245510392,0.03045430683299941
327,1.2217899385112276,1.3814370497700559,0.029139435614764893,0.030544053082629287
328,1.2222764298649857,1.381913152906187,0.029196791832485865,0.030683180395160315
329,1.2226790875201141,1.3824782551711445,0.029421225250600546,0.03073549078877428
330,1.2231440204146116,1.3830497678416882,0.02949333104870528,0.030857395427585404
331,1.2236085053131678,1.3835293206856505,0.029660306943265716,0.030825264291500662
332,1.2241848424086088,1.3842039086046585,0.029705893311066794,0.030920113926416668
333,1.22459935611158,1.3848080482789376,0.02972307240399832,0.03098416618557305
334,1.2249638353550236,1.3853377110847682,0.029697719583631182,0.031143315524203203
335,1.2255204867363765,1.385806981394643,0.029828371726175425,0.03133314119002785
336,1.226073543398982,1.3863911960461477,0.0299213899293253,0.031423238287896685
337,1.2265639450322197,1.3869510788504043,0.03013146469431312,0.031431117743485344
338,1.227007383797304,1.3875472442181385,0.030232067545496333,0.03143102048242836
339,1.2275216141758638,1.3880372109063217,0.030219966776550825,0.031513811877959624
340,1.2279715932029038,1.3884150477233317,0.030358344813249213,0.03167858242522568
341,1.2284952504734288,1.3887636338527463,0.030555422325601392,0.03176725420770791
342,1.228906699564392,1.3893169122363016,0.030819220165150617,0.03181007291333049
343,1.2293506341279328,1.3899206522098968,0.030982104448718274,0.03189433407141757
344,1.229816144582003,1.3904329654844136,0.031135397447078175,0.03201877094227681
345,1.2301606230442326,1.3910258552139223,0.031246644475197646,0.032173071187404464
346,1.230575029783784,1.391637917547126,0.031375539679992605,0.032371054649238395
347,1.231020582463381,1.39225848980152,0.03144765368032258,0.032609261287560844
348,1.2314279592197437,1.3927824925974257,0.03154560337370911,0.03273532886869965
349,1.2319626949141358,1.3933479768445693,0.03170684591375078,0.032805625182736865
350,1.2324059938898586,1.393871480541908,0.031898540710670366,0.03297005743313584
351,1.2328041200130029,1.3943417032308276,0.03183887073014297,0.033084292407058305
352,1.2333051372899937,1.3947566373431632,0.03195885357695648,0.03325247283183332
353,1.2336956586767311,1.3952849668416538,0.03189819232690294,0.033300291760321434
354,1.2341523546698476,1.3959647084158986,0.03193445239131854,0.03342294116797293
355,1.2345681128666501,1.396514836108556,0.03204755534855531,0.03353235070838675
356,1.23500351457174,1.3971342807615157,0.03203126516510306,0.03370368287717477
357,1.2355237357461903,1.3977356945729889,0.03219217568356664,0.03382908791392441
358,1.2359036569744493,1.398194220717881,0.03232110468966278,0.03403179147045838
359,1.2363210502424105,1.3985851557214621,0.03224003214054588,0.03405316039183118
360,1.236790225730716,1.3992579952140736,0.032227346771154596,0.03423817296271554
361,1.2371449335809506,1.3997532027240984,0.032348740332164005,0.03430781499752113
362,1.2376169787115268,1.4002002232446824,0.03254669582295134,0.034348657723446044
363,1.237985979452062,1.4007437014126567,0.03246797588864575,0.034408703621390806
364,1.2385568740257538,1.4012458981621967,0.03254759151267716,0.03454853714155418
365,1.2390130200126344,1.401746721602738,0.032569576299958235,0.034693890283096974
366,1.2394579367237695,1.4021811663139285,0.032724825835284986,0.034754970605441214
