generation,par_fixed,pro_fixed,par_fixed_std,pro_fixed_std,par_nmuts,pro_nmuts,par_nmuts_std,pro_nmuts_std
590,5.06,9.8,0.23748684174075832,0.4472135954999579,231.68026666666665,444.5307666666667,16.2303011155746,15.783887951149564
591,5.06,9.8,0.23748684174075832,0.4472135954999579,231.6925766666667,444.53083,16.256165528934623,15.782478348648054
592,5.06,9.8,0.23748684174075832,0.4472135954999579,231.74381333333326,444.52225,16.336166342628992,15.790218616344246
593,5.06,9.8,0.23748684174075832,0.4472135954999579,231.75769666666665,444.5119266666666,16.34079027574146,15.80364372510902
594,5.06,9.8,0.23748684174075832,0.4472135954999579,231.77342666666664,444.5157466666667,16.343450276084436,15.800583508291357
595,5.06,9.8,0.23748684174075832,0.4472135954999579,231.80005999999997,444.5199466666667,16.40086370072422,15.815637194225776
596,5.06,9.8,0.23748684174075832,0.4472135954999579,231.8301666666667,444.52678,16.451259301240942,15.804251950255523
597,5.06,9.8,0.23748684174075832,0.4472135954999579,231.82053333333334,444.5191833333333,16.490932700056046,15.808345184699478
598,5.06,9.8,0.23748684174075832,0.4472135954999579,231.84277333333333,444.5233433333334,16.574329081100757,15.796369534411308
599,5.06,9.8,0.23748684174075832,0.4472135954999579,231.85936999999998,444.52566666666667,16.565216368637227,15.801722697857977
600,5.06,9.8,0.23748684174075832,0.4472135954999579,231.8850633333333,444.52575666666667,16.6478900945899,15.801966876581108
601,5.06,9.8,0.23748684174075832,0.4472135954999579,231.89337,444.53060666666664,16.683338208716904,15.807990142848649
602,5.06,9.8,0.23748684174075832,0.4472135954999579,231.9229633333333,444.5312466666667,16.70755766730833,15.80944910057273
603,5.06,9.8,0.23748684174075832,0.4472135954999579,231.9322866666667,444.52941333333337,16.735746975329985,15.814070085501568
604,5.06,9.8,0.23748684174075832,0.4472135954999579,231.9538866666667,444.53051666666664,16.734770710457916,15.818551598492407
605,5.06,9.81,0.23748684174075832,0.44034077712608,231.97722666666664,444.5249,16.786711119935845,15.820466424188918
606,5.06,9.81,0.23748684174075832,0.44034077712608,231.99978666666667,444.51849999999996,16.8396603600297,15.823105956971773
607,5.06,9.81,0.23748684174075832,0.44034077712608,231.99220000000005,444.52658333333335,16.854130429923963,15.81845977692413
608,5.06,9.81,0.23748684174075832,0.44034077712608,231.98689,444.52625666666665,16.85532519624683,15.829731033642219
609,5.06,9.82,0.23748684174075832,0.4093897898091744,231.96846333333335,444.53179666666665,16.801962634161722,15.837935500415522
610,5.06,9.82,0.23748684174075832,0.4093897898091744,231.96244,444.53172,16.818423458938646,15.840253478451661
611,5.06,9.82,0.23748684174075832,0.4093897898091744,231.99037666666666,444.5303133333334,16.882231080679343,15.843381047674837
612,5.06,9.82,0.23748684174075832,0.4093897898091744,231.9949733333333,444.53258,16.879279311674157,15.851094525869323
613,5.06,9.82,0.23748684174075832,0.4093897898091744,232.01172333333332,444.53456666666665,16.887414147034338,15.844311329832758
614,5.06,9.82,0.23748684174075832,0.4093897898091744,232.04193999999998,444.5328533333333,16.945263457010963,15.846543594972937
615,5.06,9.82,0.23748684174075832,0.4093897898091744,232.06472000000002,444.5247266666667,16.992080410246025,15.852993402886266
616,5.06,9.82,0.23748684174075832,0.4093897898091744,232.08456,444.5290033333334,17.00630209127585,15.845092800646517
617,5.06,9.82,0.23748684174075832,0.4093897898091744,232.09234000000004,444.52735666666666,17.028072591849288,15.837623683091898
618,5.06,9.82,0.23748684174075832,0.4093897898091744,232.09524333333334,444.52948333333336,17.035701437461988,15.834499929540279
619,5.06,9.82,0.23748684174075832,0.4093897898091744,232.11332333333328,444.52802333333335,17.066287136174182,15.84286926364701
620,5.06,9.82,0.23748684174075832,0.4093897898091744,232.15001000000004,444.5281133333334,17.162833134774754,15.83956082852327
621,5.06,9.82,0.23748684174075832,0.4093897898091744,232.17623666666665,444.52460666666667,17.209255061629225,15.848949508082022
622,5.06,9.82,0.23748684174075832,0.4093897898091744,232.20569666666665,444.5236466666667,17.233195492104766,15.854845843030663
623,5.06,9.82,0.23748684174075832,0.4093897898091744,232.24517666666668,444.5251533333334,17.31477935749656,15.861306777775626
624,5.06,9.82,0.23748684174075832,0.4093897898091744,232.30863333333335,444.52772999999996,17.431860943335273,15.865266849084371
625,5.06,9.82,0.23748684174075832,0.4093897898091744,232.32986666666665,444.5272833333334,17.48926301261561,15.854045456698282
626,5.06,9.82,0.23748684174075832,0.4093897898091744,232.35579333333334,444.52514,17.528037325685442,15.853197875520259
627,5.06,9.82,0.23748684174075832,0.4093897898091744,232.38811333333328,444.5307566666667,17.62829207326929,15.840108416004888
628,5.06,9.82,0.23748684174075832,0.4093897898091744,232.40243666666666,444.5249133333334,17.617807519520632,15.862342771455781
629,5.06,9.82,0.23748684174075832,0.4093897898091744,232.43945999999997,444.52590333333336,17.703119510023587,15.861417638708858
630,5.06,9.82,0.23748684174075832,0.4093897898091744,232.4485633333334,444.5273999999999,17.70697962987069,15.867818993449884
631,5.06,9.82,0.23748684174075832,0.4093897898091744,232.46572333333333,444.5192333333334,17.75390303955443,15.869996915528649
632,5.06,9.82,0.23748684174075832,0.4093897898091744,232.48457,444.5237466666667,17.804511943655367,15.862317833372693
633,5.06,9.83,0.23748684174075832,0.40137264480778956,232.50149000000002,444.52581333333336,17.816526277866284,15.868799638446367
634,5.06,9.83,0.23748684174075832,0.40137264480778956,232.53168000000005,444.5277566666667,17.83586987268571,15.867501475367469
635,5.06,9.83,0.23748684174075832,0.40137264480778956,232.54964,444.5313366666667,17.873432759992006,15.866707006355929
636,5.06,9.83,0.23748684174075832,0.40137264480778956,232.57886333333335,444.52590666666663,17.940296367990197,15.859783041116573
637,5.06,9.84,0.23748684174075832,0.39293765408777004,232.59986666666668,444.52579,17.974374235004678,15.86182073643467
638,5.06,9.84,0.23748684174075832,0.39293765408777004,232.58136000000002,444.5256633333333,17.97028837799154,15.864564830778965
639,5.06,9.84,0.23748684174075832,0.39293765408777004,232.60654999999994,444.52307,17.95623002026966,15.874431314069174
640,5.06,9.84,0.23748684174075832,0.39293765408777004,232.65675000000002,444.52435666666673,18.00684004571442,15.875773919350967
641,5.06,9.84,0.23748684174075832,0.39293765408777004,232.65634000000003,444.5216933333333,18.01839776154608,15.878745819258588
642,5.06,9.84,0.23748684174075832,0.39293765408777004,232.68866666666662,444.52495000000005,18.09852063475539,15.874680732703817
643,5.06,9.84,0.23748684174075832,0.39293765408777004,232.7162533333333,444.5256333333333,18.13141083087702,15.877588456374603
644,5.06,9.84,0.23748684174075832,0.39293765408777004,232.7353366666667,444.5246566666667,18.116456744781647,15.876700526904544
645,5.06,9.84,0.23748684174075832,0.39293765408777004,232.73934666666665,444.5186933333334,18.119855562946533,15.881028246774337
646,5.06,9.84,0.23748684174075832,0.39293765408777004,232.7529,444.5154433333334,18.12521504795031,15.877936820706415
647,5.06,9.84,0.23748684174075832,0.39293765408777004,232.78209999999996,444.51954000000006,18.124046186734596,15.87027652477563
648,5.06,9.84,0.23748684174075832,0.39293765408777004,232.7817733333333,444.5203266666667,18.124462688978618,15.868915917182946
649,5.06,9.84,0.23748684174075832,0.39293765408777004,232.8063766666666,444.5136233333333,18.16844909388281,15.876132850264051
650,5.06,9.84,0.23748684174075832,0.39293765408777004,232.82046,444.51758,18.18871334358389,15.87067505219891
651,5.06,9.84,0.23748684174075832,0.39293765408777004,232.83694666666668,444.52301666666665,18.24597446115596,15.863238160768995
652,5.06,9.84,0.23748684174075832,0.39293765408777004,232.87650666666673,444.51888333333335,18.32967316599447,15.858172784429906
653,5.06,9.84,0.23748684174075832,0.39293765408777004,232.89973333333336,444.52763666666664,18.375659284136358,15.848375772586289
654,5.06,9.85,0.23748684174075832,0.3840572873934304,232.91682666666668,444.52791,18.430099875745533,15.845907568963105
655,5.06,9.85,0.23748684174075832,0.3840572873934304,232.9285,444.5226466666666,18.41518269239935,15.851561426196753
656,5.06,9.85,0.23748684174075832,0.3840572873934304,232.9465066666667,444.52040999999997,18.437267242160495,15.861088319802224
657,5.06,9.85,0.23748684174075832,0.3840572873934304,232.93968666666672,444.51901,18.437381225278894,15.860921324329388
658,5.06,9.85,0.23748684174075832,0.3840572873934304,232.91252999999998,444.5176133333334,18.367213239785904,15.86673993279443
659,5.06,9.85,0.23748684174075832,0.3840572873934304,232.95606666666671,444.51932,18.431050564800213,15.870626557814283
660,5.06,9.85,0.23748684174075832,0.3840572873934304,232.9826866666667,444.52099999999996,18.484948503989823,15.869229923345362
661,5.06,9.85,0.23748684174075832,0.3840572873934304,233.01600000000002,444.5184566666666,18.497946079257314,15.868185154414757
662,5.06,9.85,0.23748684174075832,0.3840572873934304,233.01887000000002,444.52189000000004,18.546461742571154,15.864670647844115
663,5.06,9.85,0.23748684174075832,0.3840572873934304,233.01658333333336,444.52282999999994,18.506702074976637,15.867195973558852
664,5.06,9.85,0.23748684174075832,0.3840572873934304,233.03809666666663,444.5214966666666,18.550189664756353,15.866900727089781
665,5.06,9.85,0.23748684174075832,0.3840572873934304,233.04571999999996,444.52119333333326,18.53772638760212,15.866888262890951
666,5.06,9.85,0.23748684174075832,0.3840572873934304,233.08054333333334,444.5206266666667,18.58834322984016,15.867380647540903
667,5.06,9.85,0.23748684174075832,0.3840572873934304,233.11284000000003,444.52066333333335,18.608455876323177,15.862569736436852
668,5.06,9.85,0.23748684174075832,0.3840572873934304,233.0890566666667,444.5148233333334,18.603089581217116,15.867002250054462
669,5.06,9.85,0.23748684174075832,0.3840572873934304,233.12849666666665,444.5104533333334,18.61951176579707,15.873600450819804
670,5.06,9.85,0.23748684174075832,0.3840572873934304,233.17575333333332,444.50620000000004,18.71342386521386,15.868751575904696
671,5.06,9.85,0.23748684174075832,0.3840572873934304,233.18351666666666,444.5027600000001,18.735516994994352,15.872221223962324
672,5.06,9.85,0.23748684174075832,0.3840572873934304,233.17561,444.4928833333334,18.734859277297023,15.882865911791372
673,5.06,9.85,0.23748684174075832,0.3840572873934304,233.17601,444.4963133333334,18.697462561205406,15.874304586890657
674,5.06,9.85,0.23748684174075832,0.3840572873934304,233.21246333333337,444.4912166666667,18.717772178861633,15.882619676683273
675,5.06,9.85,0.23748684174075832,0.3840572873934304,233.20837000000003,444.4853333333333,18.665386118332332,15.883093507878117
676,5.06,9.85,0.23748684174075832,0.3840572873934304,233.25103000000001,444.4878366666666,18.669562295178334,15.881857239525091
677,5.06,9.85,0.23748684174075832,0.3840572873934304,233.27182000000002,444.4848033333333,18.706647421255244,15.877132293549668
678,5.06,9.85,0.23748684174075832,0.3840572873934304,233.32284333333337,444.4893600000001,18.73073155992312,15.872469571674513
679,5.06,9.85,0.23748684174075832,0.3840572873934304,233.35471333333334,444.48588333333333,18.787053466033466,15.8791572985453
680,5.06,9.85,0.23748684174075832,0.3840572873934304,233.38232333333335,444.48399000000006,18.811880280376904,15.888828210654104
681,5.07,9.85,0.25514701644346144,0.3840572873934304,233.37196333333333,444.47595333333334,18.80845248574841,15.89293644058545
682,5.07,9.85,0.25514701644346144,0.3840572873934304,233.39909000000003,444.4684766666667,18.818238938673595,15.902675853820258
683,5.07,9.85,0.25514701644346144,0.3840572873934304,233.4253033333333,444.47549333333336,18.84195983189853,15.89780112835175
684,5.07,9.85,0.25514701644346144,0.3840572873934304,233.4463133333333,444.46695,18.879090191580268,15.901790264787099
685,5.07,9.85,0.25514701644346144,0.3840572873934304,233.48365666666672,444.46126000000004,18.957083970405655,15.905408819684231
686,5.07,9.85,0.25514701644346144,0.3840572873934304,233.53447999999997,444.4653766666667,18.970021262292306,15.903994846833994
687,5.07,9.85,0.25514701644346144,0.3840572873934304,233.56198666666663,444.4753033333333,19.021854552821896,15.902706247546883
688,5.07,9.85,0.25514701644346144,0.3840572873934304,233.57754666666665,444.48678000000007,19.03712697164383,15.901213689053215
689,5.08,9.85,0.2712931993250107,0.3840572873934304,233.61397666666667,444.49818999999997,19.063306548635083,15.90019244329766
690,5.08,9.85,0.2712931993250107,0.3840572873934304,233.65550000000002,444.5024133333333,19.116154978766577,15.900421678064598
691,5.08,9.85,0.2712931993250107,0.3840572873934304,233.67919999999998,444.49857333333335,19.174314544723625,15.902754079025291
692,5.08,9.85,0.2712931993250107,0.3840572873934304,233.72764000000004,444.50094666666666,19.224556024157113,15.90967109728615
693,5.08,9.85,0.2712931993250107,0.3840572873934304,233.74804333333333,444.49572,19.25997343604116,15.913147114237892
694,5.08,9.85,0.2712931993250107,0.3840572873934304,233.77074666666664,444.49327666666665,19.28683185256603,15.91500527531975
695,5.08,9.85,0.2712931993250107,0.3840572873934304,233.81418999999997,444.49062333333336,19.340415772863658,15.914805198490491
696,5.08,9.86,0.2712931993250107,0.3746998799039039,233.82225000000003,444.49017333333336,19.35500381540047,15.912910383743968
697,5.08,9.86,0.2712931993250107,0.3746998799039039,233.83372,444.4938166666667,19.353235874006533,15.913807051137491
698,5.08,9.86,0.2712931993250107,0.3746998799039039,233.86028333333329,444.49579,19.37906185032215,15.911732824879396
699,5.08,9.86,0.2712931993250107,0.3746998799039039,233.86652999999998,444.4993433333333,19.398489866945543,15.91160462977711
700,5.08,9.86,0.2712931993250107,0.3746998799039039,233.87349666666668,444.4987466666667,19.39160098997587,15.912990103414808
701,5.08,9.86,0.2712931993250107,0.3746998799039039,233.9121066666667,444.49744,19.415207871315722,15.914127620163303
702,5.08,9.86,0.2712931993250107,0.3746998799039039,233.92935333333332,444.49471,19.422210547824996,15.916435905109395
703,5.08,9.86,0.2712931993250107,0.3746998799039039,233.94860999999997,444.49416666666673,19.43121524581031,15.914492013849793
704,5.08,9.86,0.2712931993250107,0.3746998799039039,233.99275333333338,444.4933833333333,19.46140898865239,15.913644397907586
705,5.08,9.86,0.2712931993250107,0.3746998799039039,234.02264999999997,444.49367,19.48106264933974,15.912384959486051
706,5.08,9.86,0.2712931993250107,0.3746998799039039,234.02350666666666,444.49800333333326,19.47814947008171,15.913175629961131
707,5.08,9.86,0.2712931993250107,0.3746998799039039,234.0443966666667,444.4931166666666,19.488612976909536,15.917850281741705
708,5.08,9.86,0.2712931993250107,0.3746998799039039,234.07074333333333,444.5003,19.5354944786182,15.917310477066573
709,5.08,9.86,0.2712931993250107,0.3746998799039039,234.12758666666667,444.5045533333334,19.593636811028443,15.915341148032821
710,5.08,9.86,0.2712931993250107,0.3746998799039039,234.16570666666667,444.51060000000007,19.64242788016005,15.913382568070743
711,5.08,9.86,0.2712931993250107,0.3746998799039039,234.1936,444.5138533333333,19.688353760648564,15.909268826925318
712,5.08,9.86,0.2712931993250107,0.3746998799039039,234.23555333333326,444.51165333333336,19.765782778564017,15.910023312149969
713,5.08,9.86,0.2712931993250107,0.3746998799039039,234.26738999999998,444.50713333333334,19.820175753624554,15.913136225074481
714,5.08,9.86,0.2712931993250107,0.3746998799039039,234.31131333333332,444.49413333333337,19.828917406534213,15.919626299983017
715,5.09,9.86,0.31921779399024736,0.3746998799039039,234.34131999999997,444.49293666666665,19.833139856418768,15.920896206676517
716,5.09,9.86,0.31921779399024736,0.3746998799039039,234.34385000000003,444.4948133333333,19.819024226029505,15.922208805196172
717,5.09,9.86,0.31921779399024736,0.3746998799039039,234.37105,444.49417,19.86456526969988,15.923489440131796
718,5.09,9.86,0.31921779399024736,0.3746998799039039,234.3651266666667,444.49105333333335,19.875139634829125,15.924042373211087
719,5.09,9.86,0.31921779399024736,0.3746998799039039,234.38511666666673,444.49009333333333,19.905148070920692,15.924797487851032
720,5.09,9.86,0.31921779399024736,0.3746998799039039,234.40145,444.49527,19.91323835232203,15.922203020080342
721,5.09,9.86,0.31921779399024736,0.3746998799039039,234.4448966666667,444.5009566666666,19.94066179397124,15.918190536731172
722,5.09,9.86,0.31921779399024736,0.3746998799039039,234.49087,444.50087333333346,19.976217896727707,15.91743386135536
723,5.09,9.86,0.31921779399024736,0.3746998799039039,234.52246333333332,444.49689,20.031066915385605,15.919104882642323
724,5.09,9.86,0.31921779399024736,0.3746998799039039,234.54380666666665,444.49960999999996,20.055527573502296,15.916790103399547
725,5.09,9.86,0.31921779399024736,0.3746998799039039,234.56318666666664,444.50416666666666,20.073321040919517,15.915013222286545
726,5.09,9.86,0.31921779399024736,0.3746998799039039,234.58138,444.5078633333333,20.079830746465746,15.913190928569293
727,5.09,9.86,0.31921779399024736,0.3746998799039039,234.6131233333333,444.5109066666667,20.096171813427272,15.909782402456392
728,5.09,9.86,0.31921779399024736,0.3746998799039039,234.60264999999998,444.50699333333336,20.074273725474548,15.911392216129649
729,5.09,9.86,0.31921779399024736,0.3746998799039039,234.62210666666667,444.4958966666667,20.086851469383316,15.915825377047069
730,5.09,9.86,0.31921779399024736,0.3746998799039039,234.65595000000002,444.49641333333335,20.113435974844446,15.921285252566767
731,5.09,9.86,0.31921779399024736,0.3746998799039039,234.68619666666663,444.5000433333334,20.13546702976809,15.919953572772545
732,5.09,9.86,0.31921779399024736,0.3746998799039039,234.71989333333335,444.5001266666667,20.141426873921098,15.922012445094161
733,5.09,9.86,0.31921779399024736,0.3746998799039039,234.75862000000004,444.49674666666664,20.162822637607064,15.924177319278453
734,5.09,9.86,0.31921779399024736,0.3746998799039039,234.76546333333332,444.5013766666666,20.162826170449588,15.920137693824902
735,5.09,9.86,0.31921779399024736,0.3746998799039039,234.76915,444.50334000000004,20.18450932496805,15.921656296027887
736,5.09,9.86,0.31921779399024736,0.3746998799039039,234.76243666666662,444.5035566666666,20.18209556114831,15.924109750037314
737,5.09,9.86,0.31921779399024736,0.3746998799039039,234.80012333333332,444.50229999999993,20.255676636255988,15.923474564895969
738,5.09,9.86,0.31921779399024736,0.3746998799039039,234.79577666666668,444.50257333333326,20.269768479742048,15.9225602660767
739,5.09,9.86,0.31921779399024736,0.3746998799039039,234.78781666666666,444.50354,20.27011040754753,15.92288195799994
740,5.09,9.86,0.31921779399024736,0.3746998799039039,234.77643,444.49835,20.26670367679159,15.922958859205297
741,5.09,9.86,0.31921779399024736,0.3746998799039039,234.83238666666668,444.4904633333333,20.30695592372886,15.927023708004024
742,5.09,9.86,0.31921779399024736,0.3746998799039039,234.82500666666667,444.4856933333333,20.286741813311362,15.932239849903228
743,5.09,9.86,0.31921779399024736,0.3746998799039039,234.84021666666666,444.48852999999997,20.28234223091466,15.927968405089974
744,5.09,9.86,0.31921779399024736,0.3746998799039039,234.89193,444.48807,20.32709431015631,15.925053336474086
745,5.09,9.86,0.31921779399024736,0.3746998799039039,234.9110366666667,444.48615333333333,20.342981294179136,15.922907684731731
746,5.09,9.86,0.31921779399024736,0.3746998799039039,234.9404933333334,444.47923,20.366981286466803,15.925689389138613
747,5.09,9.86,0.31921779399024736,0.3746998799039039,234.95343333333335,444.4788333333334,20.388549392326404,15.926073242572315
748,5.09,9.86,0.31921779399024736,0.3746998799039039,234.97035,444.4794033333333,20.422022400904755,15.926459437907797
749,5.09,9.86,0.31921779399024736,0.3746998799039039,234.9755433333333,444.4742366666667,20.413928223949615,15.930947356868716
750,5.09,9.86,0.31921779399024736,0.3746998799039039,234.99614666666665,444.46985000000006,20.44767277088411,15.933525826129774
751,5.09,9.86,0.31921779399024736,0.3746998799039039,235.02660000000003,444.4727466666667,20.44991223371549,15.929834208533931
752,5.09,9.86,0.31921779399024736,0.3746998799039039,235.0567033333334,444.4719,20.46588065922267,15.930455005603433
753,5.09,9.86,0.31921779399024736,0.3746998799039039,235.07211333333336,444.4760733333333,20.479121728575723,15.924736447606703
754,5.09,9.86,0.31921779399024736,0.3746998799039039,235.07330666666664,444.4808966666667,20.497457670955736,15.915024901624323
755,5.09,9.86,0.31921779399024736,0.3746998799039039,235.08309666666665,444.4750766666667,20.51052208812155,15.922071383170874
756,5.09,9.86,0.31921779399024736,0.3746998799039039,235.08463333333333,444.46876000000003,20.518218494168647,15.921529227508266
757,5.09,9.86,0.31921779399024736,0.3746998799039039,235.12220999999997,444.46862,20.541904463135022,15.920794634762004
758,5.09,9.86,0.31921779399024736,0.3746998799039039,235.15503333333334,444.4662733333332,20.60609790202351,15.925508814434227
759,5.09,9.86,0.31921779399024736,0.3746998799039039,235.17108333333334,444.46768333333335,20.60966014978709,15.928250964969621
760,5.09,9.86,0.31921779399024736,0.3746998799039039,235.18847666666665,444.47274333333326,20.60877404032106,15.922606042204063
761,5.09,9.86,0.31921779399024736,0.3746998799039039,235.19534,444.4777700000001,20.615124879778065,15.914357482034541
762,5.09,9.86,0.31921779399024736,0.3746998799039039,235.21835666666664,444.4796133333334,20.62016162660306,15.908237323874419
763,5.09,9.86,0.31921779399024736,0.3746998799039039,235.27461333333338,444.48241666666667,20.672413678282574,15.903122476305994
764,5.09,9.86,0.31921779399024736,0.3746998799039039,235.29497333333336,444.4848533333333,20.67459135915817,15.902151159255851
765,5.09,9.86,0.31921779399024736,0.3746998799039039,235.3164833333333,444.48558,20.676750347209627,15.9012395072851
766,5.09,9.86,0.31921779399024736,0.3746998799039039,235.32228999999998,444.49027333333333,20.666337114719518,15.894264191237182
767,5.09,9.86,0.31921779399024736,0.3746998799039039,235.33253999999997,444.4931166666667,20.675687053895505,15.894272312822839
768,5.09,9.86,0.31921779399024736,0.3746998799039039,235.35755,444.4964166666666,20.69821253068191,15.894613761787006
769,5.09,9.86,0.31921779399024736,0.3746998799039039,235.37417000000005,444.4933066666666,20.701633597080367,15.896980236487963
770,5.09,9.86,0.31921779399024736,0.3746998799039039,235.41959666666662,444.49958666666663,20.722780188279913,15.889756375666824
771,5.09,9.86,0.31921779399024736,0.3746998799039039,235.4186566666667,444.5016466666667,20.688966002703257,15.886207269747485
772,5.09,9.86,0.31921779399024736,0.3746998799039039,235.4480533333333,444.5056000000001,20.686573553057173,15.892743067478593
773,5.09,9.86,0.31921779399024736,0.3746998799039039,235.47445333333334,444.51617,20.702554139661128,15.888573508132263
774,5.09,9.86,0.31921779399024736,0.3746998799039039,235.48604999999995,444.52285333333333,20.696080709393318,15.882428812742154
775,5.09,9.86,0.31921779399024736,0.3746998799039039,235.50172000000003,444.52551000000005,20.682749539100346,15.879982499532407
776,5.09,9.86,0.31921779399024736,0.3746998799039039,235.52539666666664,444.53314666666665,20.700223214078044,15.873009798699176
777,5.09,9.86,0.31921779399024736,0.3746998799039039,235.54075333333333,444.53780000000006,20.724107586341727,15.871097630668844
778,5.09,9.86,0.31921779399024736,0.3746998799039039,235.55091000000004,444.5334133333333,20.731616873421725,15.873227705032843
779,5.09,9.86,0.31921779399024736,0.3746998799039039,235.57466,444.5368199999999,20.742605746518713,15.863049329139436
780,5.09,9.86,0.31921779399024736,0.3746998799039039,235.59642666666667,444.54220999999995,20.722861819314435,15.858918921446412
781,5.09,9.86,0.31921779399024736,0.3746998799039039,235.62864666666667,444.5425966666667,20.724106488918753,15.859578221468494
782,5.09,9.87,0.31921779399024736,0.36482872693909396,235.64463333333336,444.54221333333334,20.730564816526886,15.865328202825737
783,5.09,9.87,0.31921779399024736,0.36482872693909396,235.68037,444.5405033333334,20.761621433516588,15.861263035423056
784,5.09,9.87,0.31921779399024736,0.36482872693909396,235.69485,444.54290333333336,20.78084500556409,15.860085394144145
785,5.09,9.87,0.31921779399024736,0.36482872693909396,235.70031000000003,444.54458000000005,20.775065323082487,15.856638218993474
786,5.09,9.87,0.31921779399024736,0.36482872693909396,235.73443333333333,444.53837333333337,20.804293018162276,15.86233356773068
787,5.09,9.87,0.31921779399024736,0.36482872693909396,235.77613333333335,444.53860000000003,20.833367935491264,15.865732483143242
788,5.09,9.87,0.31921779399024736,0.36482872693909396,235.78012666666666,444.54371333333336,20.854218349601226,15.86257940472342
789,5.09,9.87,0.31921779399024736,0.36482872693909396,235.80150333333336,444.54845666666665,20.87149939300507,15.858473112899826
790,5.09,9.87,0.31921779399024736,0.36482872693909396,235.80795999999995,444.5517333333334,20.877203248215242,15.857595398069936
791,5.09,9.87,0.31921779399024736,0.36482872693909396,235.82910333333336,444.5564800000001,20.889390807759863,15.848974801426959
792,5.09,9.87,0.31921779399024736,0.36482872693909396,235.83898999999997,444.55758666666674,20.89257390554809,15.850069863646938
793,5.09,9.87,0.31921779399024736,0.36482872693909396,235.84712666666667,444.55653000000007,20.903579624965882,15.847716943325516
794,5.11,9.87,0.3713488925525429,0.36482872693909396,235.85837999999995,444.56227666666666,20.913708734491728,15.834421511241825
795,5.11,9.87,0.3713488925525429,0.36482872693909396,235.88255333333333,444.56325,20.93820728462258,15.834446537735031
796,5.11,9.87,0.3713488925525429,0.36482872693909396,235.92433333333338,444.56583333333344,20.963281118819797,15.83121845570398
797,5.12,9.87,0.3815756805667783,0.36482872693909396,235.94572,444.56341333333336,20.98601129936691,15.830831568115569
798,5.12,9.87,0.3815756805667783,0.36482872693909396,235.97874666666667,444.57330666666667,21.01208125981707,15.823409333409227
799,5.12,9.87,0.3815756805667783,0.36482872693909396,235.98422333333332,444.57317333333333,21.01570466326208,15.821331224329878
800,5.12,9.87,0.3815756805667783,0.36482872693909396,236.01566333333332,444.5790866666666,21.03252547542575,15.815544055954009
801,5.12,9.87,0.3815756805667783,0.36482872693909396,236.0122466666667,444.5812933333333,21.03128313735517,15.816337745458018
802,5.13,9.87,0.391279950930277,0.36482872693909396,236.04087333333334,444.5868366666666,21.046175252724662,15.807786992807968
803,5.14,9.87,0.4004996878900157,0.36482872693909396,236.06860000000003,444.5954000000001,21.08351426747132,15.800893438311924
804,5.14,9.87,0.4004996878900157,0.36482872693909396,236.05362000000002,444.5942333333333,21.06492229502876,15.800901444573064
805,5.14,9.87,0.4004996878900157,0.36482872693909396,236.08529666666666,444.59863000000007,21.078488011129313,15.796514764121232
806,5.14,9.87,0.4004996878900157,0.36482872693909396,236.1201566666667,444.6020666666667,21.114659837313404,15.792511621088718
807,5.14,9.87,0.4004996878900157,0.36482872693909396,236.1573566666667,444.6066766666666,21.14071354231792,15.786951981265696
808,5.14,9.87,0.4004996878900157,0.36482872693909396,236.18579333333335,444.61065333333335,21.152606523377784,15.77997026788637
809,5.14,9.87,0.4004996878900157,0.36482872693909396,236.20512333333332,444.6154,21.169233029861207,15.775220812259825
810,5.14,9.87,0.4004996878900157,0.36482872693909396,236.20978333333335,444.6148566666667,21.173671749046953,15.771862332947734
811,5.14,9.87,0.4004996878900157,0.36482872693909396,236.20042333333333,444.61257,21.16398899986353,15.769239724032001
812,5.14,9.87,0.4004996878900157,0.36482872693909396,236.19269000000003,444.61725000000007,21.145294333846742,15.760582490037535
813,5.14,9.87,0.4004996878900157,0.36482872693909396,236.18366999999998,444.6152966666668,21.142007350165056,15.761351701473592
814,5.14,9.87,0.4004996878900157,0.36482872693909396,236.1829733333333,444.62077666666664,21.160201636966192,15.754145000253459
815,5.14,9.87,0.4004996878900157,0.36482872693909396,236.19704000000002,444.62716,21.187977968507415,15.741938847583755
816,5.14,9.87,0.4004996878900157,0.36482872693909396,236.22731333333334,444.62929666666673,21.205755698804463,15.73214801070972
817,5.14,9.87,0.4004996878900157,0.36482872693909396,236.22077333333334,444.6369566666667,21.212662090096618,15.714231946986075
818,5.14,9.87,0.4004996878900157,0.36482872693909396,236.23118000000002,444.6439166666667,21.225710551771876,15.701850895170503
819,5.14,9.87,0.4004996878900157,0.36482872693909396,236.22496666666666,444.64778666666666,21.22080084997841,15.700803175529307
820,5.14,9.87,0.4004996878900157,0.36482872693909396,236.22053000000002,444.65151000000003,21.230077396891158,15.69080805478552
821,5.14,9.87,0.4004996878900157,0.36482872693909396,236.2252366666667,444.65678999999994,21.228652607857615,15.681817830188988
822,5.14,9.87,0.4004996878900157,0.36482872693909396,236.23973333333336,444.65492666666665,21.231520942640394,15.68311124636095
823,5.14,9.87,0.4004996878900157,0.36482872693909396,236.26217666666668,444.6580666666667,21.25421572339396,15.68292204384544
824,5.15,9.87,0.4330127018922193,0.36482872693909396,236.2620166666667,444.65874333333335,21.26911807503363,15.68444798106675
